,Practice.Code,IMD,Year
932,A81067,39.85925522,2014
933,A81067,39.77177904,2015
934,A81067,39.95640077,2016
935,A81067,40.1410225,2017
936,A81067,40.32564423,2018
937,A81067,40.51026596,2019
938,A81067,40.51026596,2020
939,A81067,40.51026596,2021
940,A81067,40.51026596,2022
941,A81067,40.51026596,2023
942,A81067,40.51026596,2024
943,A81067,40.51026596,2025
944,A81069,32.1748619,2010
945,A81069,31.83676816,2011
946,A81069,31.49867442,2012
947,A81069,31.16058069,2013
948,A81069,30.82248695,2014
949,A81069,30.48439321,2015
950,A81069,30.48439321,2016
951,A81069,30.48439321,2017
952,A81069,30.48439321,2018
953,A81069,30.48439321,2019
954,A81069,30.48439321,2020
955,A81069,30.48439321,2021
956,A81069,30.48439321,2022
957,A81069,30.48439321,2023
958,A81069,30.48439321,2024
959,A81069,30.48439321,2025
960,A81070,42.12683036,2010
961,A81070,42.27254269,2011
962,A81070,42.41825501,2012
963,A81070,42.56396734,2013
964,A81070,42.70967966,2014
965,A81070,42.85539199,2015
966,A81070,39.97082168,2016
967,A81070,37.08625138,2017
968,A81070,34.20168107,2018
969,A81070,31.31711076,2019
970,A81070,31.31711076,2020
971,A81070,31.31711076,2021
972,A81070,31.31711076,2022
973,A81070,31.31711076,2023
974,A81070,31.31711076,2024
975,A81070,31.31711076,2025
976,A81602,21.53674896,2010
977,A81602,21.57293478,2011
978,A81602,21.6091206,2012
979,A81602,21.64530643,2013
980,A81602,21.68149225,2014
981,A81602,21.71767807,2015
982,A81602,21.72022764,2016
983,A81602,21.7227772,2017
984,A81602,21.72532677,2018
985,A81602,21.72787633,2019
986,A81602,21.72787633,2020
987,A81602,21.72787633,2021
988,A81602,21.72787633,2022
989,A81602,21.72787633,2023
990,A81602,21.72787633,2024
991,A81602,21.72787633,2025
992,A81605,22.68117448,2010
993,A81605,22.5598196,2011
994,A81605,22.43846472,2012
995,A81605,22.31710984,2013
996,A81605,22.19575496,2014
997,A81605,22.07440008,2015
998,A81605,22.07440008,2016
999,A81605,22.07440008,2017
1000,A81605,22.07440008,2018
1001,A81605,22.07440008,2019
1002,A81605,22.07440008,2020
1003,A81605,22.07440008,2021
1004,A81605,22.07440008,2022
1005,A81605,22.07440008,2023
1006,A81605,22.07440008,2024
1007,A81605,22.07440008,2025
1008,A81608,27.56103053,2010
1009,A81608,29.51590063,2011
1010,A81608,31.47077072,2012
1011,A81608,33.42564082,2013
1012,A81608,35.38051091,2014
1013,A81608,37.33538101,2015
1014,A81608,37.74961558,2016
1015,A81608,38.16385016,2017
1016,A81608,38.57808473,2018
1017,A81608,38.9923193,2019
1018,A81608,38.9923193,2020
1019,A81608,38.9923193,2021
1020,A81608,38.9923193,2022
1021,A81608,38.9923193,2023
1022,A81608,38.9923193,2024
1023,A81608,38.9923193,2025
1024,A81609,43.80993978,2010
1025,A81609,44.17542319,2011
1026,A81609,44.5409066,2012
1027,A81609,44.90639,2013
1028,A81609,45.27187341,2014
1029,A81609,45.63735682,2015
1030,A81609,45.63735682,2016
1031,A81609,45.63735682,2017
1032,A81609,45.63735682,2018
1033,A81609,45.63735682,2019
1034,A81609,45.63735682,2020
1035,A81609,45.63735682,2021
1036,A81609,45.63735682,2022
1037,A81609,45.63735682,2023
1038,A81609,45.63735682,2024
1039,A81609,45.63735682,2025
1040,A81610,22.58632412,2010
1041,A81610,22.6332042,2011
1042,A81610,22.68008428,2012
1043,A81610,22.72696437,2013
1044,A81610,22.77384445,2014
1045,A81610,22.82072453,2015
1046,A81610,22.94836113,2016
1047,A81610,23.07599773,2017
1048,A81610,23.20363432,2018
1049,A81610,23.33127092,2019
1050,A81610,23.33127092,2020
1051,A81610,23.33127092,2021
1052,A81610,23.33127092,2022
1053,A81610,23.33127092,2023
1054,A81610,23.33127092,2024
1055,A81610,23.33127092,2025
1056,A81611,25.95350161,2010
1057,A81611,25.91832893,2011
1058,A81611,25.88315625,2012
1059,A81611,25.84798357,2013
1060,A81611,25.81281089,2014
1061,A81611,25.77763821,2015
1062,A81611,26.53710858,2016
1063,A81611,27.29657896,2017
1064,A81611,28.05604933,2018
1065,A81611,28.8155197,2019
1066,A81611,28.8155197,2020
1067,A81611,28.8155197,2021
1068,A81611,28.8155197,2022
1069,A81611,28.8155197,2023
1070,A81611,28.8155197,2024
1071,A81611,28.8155197,2025
1072,A81612,24.28138548,2010
1073,A81612,23.83654678,2011
1074,A81612,23.39170808,2012
1075,A81612,22.94686937,2013
1076,A81612,22.50203067,2014
1077,A81612,22.05719197,2015
1078,A81612,22.39600624,2016
1079,A81612,22.73482051,2017
1080,A81612,23.07363478,2018
1081,A81612,23.41244905,2019
1082,A81612,23.41244905,2020
1083,A81612,23.41244905,2021
1084,A81612,23.41244905,2022
1085,A81612,23.41244905,2023
1086,A81612,23.41244905,2024
1087,A81612,23.41244905,2025
1088,A81613,36.81892465,2010
1089,A81613,36.77970997,2011
1090,A81613,36.74049528,2012
1091,A81613,36.7012806,2013
1092,A81613,36.66206591,2014
1093,A81613,36.62285123,2015
1094,A81613,36.62285123,2016
1095,A81613,36.62285123,2017
1096,A81613,36.62285123,2018
1097,A81613,36.62285123,2019
1098,A81613,36.62285123,2020
1099,A81613,36.62285123,2021
1100,A81613,36.62285123,2022
1101,A81613,36.62285123,2023
1102,A81613,36.62285123,2024
1103,A81613,36.62285123,2025
1104,A81618,23.39615186,2010
1105,A81618,22.98818473,2011
1106,A81618,22.5802176,2012
1107,A81618,22.17225048,2013
1108,A81618,21.76428335,2014
1109,A81618,21.35631622,2015
1110,A81618,21.2410464,2016
1111,A81618,21.12577659,2017
1112,A81618,21.01050677,2018
1113,A81618,20.89523695,2019
1114,A81618,20.89523695,2020
1115,A81618,20.89523695,2021
1116,A81618,20.89523695,2022
1117,A81618,20.89523695,2023
1118,A81618,20.89523695,2024
1119,A81618,20.89523695,2025
1120,A81620,19.43348883,2010
1121,A81620,19.43348883,2011
1122,A81620,19.43348883,2012
1123,A81620,19.43348883,2013
1124,A81620,19.43348883,2014
1125,A81620,19.43348883,2015
1126,A81620,19.43348883,2016
1127,A81620,19.43348883,2017
1128,A81620,19.43348883,2018
1129,A81620,19.43348883,2019
1130,A81620,19.43348883,2020
1131,A81620,19.43348883,2021
1132,A81620,19.43348883,2022
1133,A81620,19.43348883,2023
1134,A81620,19.43348883,2024
1135,A81620,19.43348883,2025
1136,A81621,62.53271279,2010
1137,A81621,63.13990044,2011
1138,A81621,63.74708809,2012
1139,A81621,64.35427573,2013
1140,A81621,64.96146338,2014
1141,A81621,65.56865103,2015
1142,A81621,66.02834024,2016
1143,A81621,66.48802946,2017
1144,A81621,66.94771867,2018
1145,A81621,67.40740788,2019
1146,A81621,67.40740788,2020
1147,A81621,67.40740788,2021
1148,A81621,67.40740788,2022
1149,A81621,67.40740788,2023
1150,A81621,67.40740788,2024
1151,A81621,67.40740788,2025
1152,A81622,38.14678306,2010
1153,A81622,38.05087554,2011
1154,A81622,37.95496802,2012
1155,A81622,37.85906051,2013
1156,A81622,37.76315299,2014
1157,A81622,37.66724547,2015
1158,A81622,38.34923999,2016
1159,A81622,39.03123452,2017
1160,A81622,39.71322904,2018
1161,A81622,40.39522356,2019
1162,A81622,40.39522356,2020
1163,A81622,40.39522356,2021
1164,A81622,40.39522356,2022
1165,A81622,40.39522356,2023
1166,A81622,40.39522356,2024
1167,A81622,40.39522356,2025
1168,A81623,40.60065599,2010
1169,A81623,41.13262976,2011
1170,A81623,41.66460354,2012
1171,A81623,42.19657731,2013
1172,A81623,42.72855109,2014
1173,A81623,43.26052486,2015
1174,A81623,43.26052486,2016
1175,A81623,43.26052486,2017
1176,A81623,43.26052486,2018
1177,A81623,43.26052486,2019
1178,A81623,43.26052486,2020
1179,A81623,43.26052486,2021
1180,A81623,43.26052486,2022
1181,A81623,43.26052486,2023
1182,A81623,43.26052486,2024
1183,A81623,43.26052486,2025
1184,A81629,33.91649493,2010
1185,A81629,34.36791906,2011
1186,A81629,34.8193432,2012
1187,A81629,35.27076733,2013
1188,A81629,35.72219147,2014
1189,A81629,36.1736156,2015
1190,A81629,36.76017398,2016
1191,A81629,37.34673237,2017
1192,A81629,37.93329075,2018
1193,A81629,38.51984913,2019
1194,A81629,38.51984913,2020
1195,A81629,38.51984913,2021
1196,A81629,38.51984913,2022
1197,A81629,38.51984913,2023
1198,A81629,38.51984913,2024
1199,A81629,38.51984913,2025
1200,A81630,55.92322227,2010
1201,A81630,56.23153921,2011
1202,A81630,56.53985616,2012
1203,A81630,56.8481731,2013
1204,A81630,57.15649005,2014
1205,A81630,57.46480699,2015
1206,A81630,57.57210185,2016
1207,A81630,57.67939672,2017
1208,A81630,57.78669158,2018
1209,A81630,57.89398644,2019
1210,A81630,57.89398644,2020
1211,A81630,57.89398644,2021
1212,A81630,57.89398644,2022
1213,A81630,57.89398644,2023
1214,A81630,57.89398644,2024
1215,A81630,57.89398644,2025
1216,A81631,34.81640158,2010
1217,A81631,34.6573759,2011
1218,A81631,34.49835023,2012
1219,A81631,34.33932455,2013
1220,A81631,34.18029888,2014
1221,A81631,34.0212732,2015
1222,A81631,34.38660354,2016
1223,A81631,34.75193388,2017
1224,A81631,35.11726422,2018
1225,A81631,35.48259456,2019
1226,A81631,35.48259456,2020
1227,A81631,35.48259456,2021
1228,A81631,35.48259456,2022
1229,A81631,35.48259456,2023
1230,A81631,35.48259456,2024
1231,A81631,35.48259456,2025
1232,A81632,48.64024344,2010
1233,A81632,48.52499535,2011
1234,A81632,48.40974726,2012
1235,A81632,48.29449917,2013
1236,A81632,48.17925108,2014
1237,A81632,48.06400299,2015
1238,A81632,48.50431305,2016
1239,A81632,48.94462312,2017
1240,A81632,49.38493318,2018
1241,A81632,49.82524324,2019
1242,A81632,49.82524324,2020
1243,A81632,49.82524324,2021
1244,A81632,49.82524324,2022
1245,A81632,49.82524324,2023
1246,A81632,49.82524324,2024
1247,A81632,49.82524324,2025
1248,A81633,55.99362366,2010
1249,A81633,57.7605747,2011
1250,A81633,59.52752573,2012
1251,A81633,61.29447677,2013
1252,A81633,63.0614278,2014
1253,A81633,64.82837884,2015
1254,A81633,64.36866308,2016
1255,A81633,63.90894732,2017
1256,A81633,63.44923155,2018
1257,A81633,62.98951579,2019
1258,A81633,62.98951579,2020
1259,A81633,62.98951579,2021
1260,A81633,62.98951579,2022
1261,A81633,62.98951579,2023
1262,A81633,62.98951579,2024
1263,A81633,62.98951579,2025
1264,A81634,56.05681708,2010
1265,A81634,56.52305403,2011
1266,A81634,56.98929097,2012
1267,A81634,57.45552792,2013
1268,A81634,57.92176486,2014
1269,A81634,58.38800181,2015
1270,A81634,58.57894904,2016
1271,A81634,58.76989628,2017
1272,A81634,58.96084351,2018
1273,A81634,59.15179074,2019
1274,A81634,59.15179074,2020
1275,A81634,59.15179074,2021
1276,A81634,59.15179074,2022
1277,A81634,59.15179074,2023
1278,A81634,59.15179074,2024
1279,A81634,59.15179074,2025
1280,A82003,15.68919148,2010
1281,A82003,15.65534816,2011
1282,A82003,15.62150484,2012
1283,A82003,15.58766152,2013
1284,A82003,15.5538182,2014
1285,A82003,15.51997488,2015
1286,A82003,15.28471323,2016
1287,A82003,15.04945157,2017
1288,A82003,14.81418992,2018
1289,A82003,14.57892826,2019
1290,A82003,14.57892826,2020
1291,A82003,14.57892826,2021
1292,A82003,14.57892826,2022
1293,A82003,14.57892826,2023
1294,A82003,14.57892826,2024
1295,A82003,14.57892826,2025
1296,A82004,20.07780349,2010
1297,A82004,19.8741341,2011
1298,A82004,19.67046471,2012
1299,A82004,19.46679532,2013
1300,A82004,19.26312593,2014
1301,A82004,19.05945654,2015
1302,A82004,19.32002709,2016
1303,A82004,19.58059763,2017
1304,A82004,19.84116818,2018
1305,A82004,20.10173872,2019
1306,A82004,20.10173872,2020
1307,A82004,20.10173872,2021
1308,A82004,20.10173872,2022
1309,A82004,20.10173872,2023
1310,A82004,20.10173872,2024
1311,A82004,20.10173872,2025
1312,A82005,9.785457517,2010
1313,A82005,10.3260292,2011
1314,A82005,10.86660087,2012
1315,A82005,11.40717255,2013
1316,A82005,11.94774423,2014
1317,A82005,12.48831591,2015
1318,A82005,12.51205223,2016
1319,A82005,12.53578855,2017
1320,A82005,12.55952486,2018
1321,A82005,12.58326118,2019
1322,A82005,12.58326118,2020
1323,A82005,12.58326118,2021
1324,A82005,12.58326118,2022
1325,A82005,12.58326118,2023
1326,A82005,12.58326118,2024
1327,A82005,12.58326118,2025
1328,A82006,12.46712708,2010
1329,A82006,12.98767633,2011
1330,A82006,13.50822558,2012
1331,A82006,14.02877482,2013
1332,A82006,14.54932407,2014
1333,A82006,15.06987332,2015
1334,A82006,15.27364956,2016
1335,A82006,15.47742581,2017
1336,A82006,15.68120205,2018
1337,A82006,15.88497829,2019
1338,A82006,15.88497829,2020
1339,A82006,15.88497829,2021
1340,A82006,15.88497829,2022
1341,A82006,15.88497829,2023
1342,A82006,15.88497829,2024
1343,A82006,15.88497829,2025
1344,A82007,36.34151092,2010
1345,A82007,36.18172792,2011
1346,A82007,36.02194493,2012
1347,A82007,35.86216193,2013
1348,A82007,35.70237894,2014
1349,A82007,35.54259594,2015
1350,A82007,35.49241652,2016
1351,A82007,35.4422371,2017
1352,A82007,35.39205767,2018
1353,A82007,35.34187825,2019
1354,A82007,35.34187825,2020
1355,A82007,35.34187825,2021
1356,A82007,35.34187825,2022
1357,A82007,35.34187825,2023
1358,A82007,35.34187825,2024
1359,A82007,35.34187825,2025
1360,A82008,33.29849553,2010
1361,A82008,33.03099858,2011
1362,A82008,32.76350163,2012
1363,A82008,32.49600469,2013
1364,A82008,32.22850774,2014
1365,A82008,31.96101079,2015
1366,A82008,32.05052824,2016
1367,A82008,32.14004568,2017
1368,A82008,32.22956313,2018
1369,A82008,32.31908057,2019
1370,A82008,32.31908057,2020
1371,A82008,32.31908057,2021
1372,A82008,32.31908057,2022
1373,A82008,32.31908057,2023
1374,A82008,32.31908057,2024
1375,A82008,32.31908057,2025
1376,A82009,36.26905918,2010
1377,A82009,35.93811081,2011
1378,A82009,35.60716244,2012
1379,A82009,35.27621408,2013
1380,A82009,34.94526571,2014
1381,A82009,34.61431734,2015
1382,A82009,34.29469055,2016
1383,A82009,33.97506376,2017
1384,A82009,33.65543696,2018
1385,A82009,33.33581017,2019
1386,A82009,33.33581017,2020
1387,A82009,33.33581017,2021
1388,A82009,33.33581017,2022
1389,A82009,33.33581017,2023
1390,A82009,33.33581017,2024
1391,A82009,33.33581017,2025
1392,A82010,29.01821488,2010
1393,A82010,28.63367025,2011
1394,A82010,28.24912561,2012
1395,A82010,27.86458098,2013
1396,A82010,27.48003634,2014
1397,A82010,27.09549171,2015
1398,A82010,27.00651171,2016
1399,A82010,26.91753171,2017
1400,A82010,26.82855171,2018
1401,A82010,26.73957171,2019
1402,A82010,26.73957171,2020
1403,A82010,26.73957171,2021
1404,A82010,26.73957171,2022
1405,A82010,26.73957171,2023
1406,A82010,26.73957171,2024
1407,A82010,26.73957171,2025
1408,A82011,38.46987736,2010
1409,A82011,38.46987736,2011
1410,A82011,38.46987736,2012
1411,A82011,38.46987736,2013
1412,A82011,38.46987736,2014
1413,A82011,38.46987736,2015
1414,A82011,38.46987736,2016
1415,A82011,38.46987736,2017
1416,A82011,38.46987736,2018
1417,A82011,38.46987736,2019
1418,A82011,38.46987736,2020
1419,A82011,38.46987736,2021
1420,A82011,38.46987736,2022
1421,A82011,38.46987736,2023
1422,A82011,38.46987736,2024
1423,A82011,38.46987736,2025
1424,A82012,15.38359752,2010
1425,A82012,15.34613054,2011
1426,A82012,15.30866356,2012
1427,A82012,15.27119659,2013
1428,A82012,15.23372961,2014
1429,A82012,15.19626263,2015
1430,A82012,14.94427512,2016
1431,A82012,14.69228761,2017
1432,A82012,14.4403001,2018
1433,A82012,14.18831259,2019
1434,A82012,14.18831259,2020
1435,A82012,14.18831259,2021
1436,A82012,14.18831259,2022
1437,A82012,14.18831259,2023
1438,A82012,14.18831259,2024
1439,A82012,14.18831259,2025
1440,A82013,16.94048507,2010
1441,A82013,17.38195922,2011
1442,A82013,17.82343337,2012
1443,A82013,18.26490751,2013
1444,A82013,18.70638166,2014
1445,A82013,19.14785581,2015
1446,A82013,19.5030489,2016
1447,A82013,19.85824198,2017
1448,A82013,20.21343507,2018
1449,A82013,20.56862815,2019
1450,A82013,20.56862815,2020
1451,A82013,20.56862815,2021
1452,A82013,20.56862815,2022
1453,A82013,20.56862815,2023
1454,A82013,20.56862815,2024
1455,A82013,20.56862815,2025
1456,A82014,14.59954566,2010
1457,A82014,14.8789431,2011
1458,A82014,15.15834055,2012
1459,A82014,15.43773799,2013
1460,A82014,15.71713544,2014
1461,A82014,15.99653288,2015
1462,A82014,16.40525207,2016
1463,A82014,16.81397126,2017
1464,A82014,17.22269045,2018
1465,A82014,17.63140964,2019
1466,A82014,17.63140964,2020
1467,A82014,17.63140964,2021
1468,A82014,17.63140964,2022
1469,A82014,17.63140964,2023
1470,A82014,17.63140964,2024
1471,A82014,17.63140964,2025
1472,A82015,28.66573327,2010
1473,A82015,28.7856795,2011
1474,A82015,28.90562573,2012
1475,A82015,29.02557197,2013
1476,A82015,29.1455182,2014
1477,A82015,29.26546443,2015
1478,A82015,28.90096649,2016
1479,A82015,28.53646855,2017
1480,A82015,28.1719706,2018
1481,A82015,27.80747266,2019
1482,A82015,27.80747266,2020
1483,A82015,27.80747266,2021
1484,A82015,27.80747266,2022
1485,A82015,27.80747266,2023
1486,A82015,27.80747266,2024
1487,A82015,27.80747266,2025
1488,A82016,24.60847204,2010
1489,A82016,24.42753352,2011
1490,A82016,24.246595,2012
1491,A82016,24.06565648,2013
1492,A82016,23.88471796,2014
1493,A82016,23.70377944,2015
1494,A82016,23.45493293,2016
1495,A82016,23.20608642,2017
1496,A82016,22.95723991,2018
1497,A82016,22.7083934,2019
1498,A82016,22.7083934,2020
1499,A82016,22.7083934,2021
1500,A82016,22.7083934,2022
1501,A82016,22.7083934,2023
1502,A82016,22.7083934,2024
1503,A82016,22.7083934,2025
1504,A82017,29.83912692,2010
1505,A82017,29.73022487,2011
1506,A82017,29.62132282,2012
1507,A82017,29.51242078,2013
1508,A82017,29.40351873,2014
1509,A82017,29.29461668,2015
1510,A82017,29.29461668,2016
1511,A82017,29.29461668,2017
1512,A82017,29.29461668,2018
1513,A82017,29.29461668,2019
1514,A82017,29.29461668,2020
1515,A82017,29.29461668,2021
1516,A82017,29.29461668,2022
1517,A82017,29.29461668,2023
1518,A82017,29.29461668,2024
1519,A82017,29.29461668,2025
1520,A82018,24.45826898,2010
1521,A82018,24.41716142,2011
1522,A82018,24.37605387,2012
1523,A82018,24.33494631,2013
1524,A82018,24.29383876,2014
1525,A82018,24.2527312,2015
1526,A82018,24.07127854,2016
1527,A82018,23.88982588,2017
1528,A82018,23.70837322,2018
1529,A82018,23.52692056,2019
1530,A82018,23.52692056,2020
1531,A82018,23.52692056,2021
1532,A82018,23.52692056,2022
1533,A82018,23.52692056,2023
1534,A82018,23.52692056,2024
1535,A82018,23.52692056,2025
1536,A82019,25.34903543,2010
1537,A82019,25.19040851,2011
1538,A82019,25.0317816,2012
1539,A82019,24.87315468,2013
1540,A82019,24.71452777,2014
1541,A82019,24.55590085,2015
1542,A82019,24.53919543,2016
1543,A82019,24.52249,2017
1544,A82019,24.50578458,2018
1545,A82019,24.48907915,2019
1546,A82019,24.48907915,2020
1547,A82019,24.48907915,2021
1548,A82019,24.48907915,2022
1549,A82019,24.48907915,2023
1550,A82019,24.48907915,2024
1551,A82019,24.48907915,2025
1552,A82020,25.78237253,2010
1553,A82020,25.69681713,2011
1554,A82020,25.61126173,2012
1555,A82020,25.52570633,2013
1556,A82020,25.44015093,2014
1557,A82020,25.35459553,2015
1558,A82020,25.17187417,2016
1559,A82020,24.9891528,2017
1560,A82020,24.80643144,2018
1561,A82020,24.62371007,2019
1562,A82020,24.62371007,2020
1563,A82020,24.62371007,2021
1564,A82020,24.62371007,2022
1565,A82020,24.62371007,2023
1566,A82020,24.62371007,2024
1567,A82020,24.62371007,2025
1568,A82021,12.7291108,2010
1569,A82021,12.82014693,2011
1570,A82021,12.91118306,2012
1571,A82021,13.00221919,2013
1572,A82021,13.09325532,2014
1573,A82021,13.18429145,2015
1574,A82021,13.24090011,2016
1575,A82021,13.29750877,2017
1576,A82021,13.35411742,2018
1577,A82021,13.41072608,2019
1578,A82021,13.41072608,2020
1579,A82021,13.41072608,2021
1580,A82021,13.41072608,2022
1581,A82021,13.41072608,2023
1582,A82021,13.41072608,2024
1583,A82021,13.41072608,2025
1584,A82022,15.83087833,2010
1585,A82022,15.75238088,2011
1586,A82022,15.67388343,2012
1587,A82022,15.59538599,2013
1588,A82022,15.51688854,2014
1589,A82022,15.43839109,2015
1590,A82022,15.31337492,2016
1591,A82022,15.18835874,2017
1592,A82022,15.06334257,2018
1593,A82022,14.93832639,2019
1594,A82022,14.93832639,2020
1595,A82022,14.93832639,2021
1596,A82022,14.93832639,2022
